8	0.000734468
16	3.69004
32	28.0702
64	55.1724
128	116.364
256	131.148
512	272.34
1024	719.101
2048	1034.34
4096	1592.53
8192	2089.8
16384	1808.39
32768	5.60498
65536	1467.18
131072	1598.28
262144	1657.63
524288	1682.42
1048576	1641.28
2097152	1821.99
4194304	1885.85
8388608	1118.81
16777216	1089.49
33554432	1131.35
67108864	1123.78
