8	0.385951
16	22.7273
32	58.3942
64	46.3768
128	205.128
256	400
512	695.652
1024	1219.05
2048	1961.69
4096	2659.74
8192	3020.65
16384	2098.36
32768	1848.79
65536	1956.3
131072	1970.65
262144	1982.75
524288	2037.97
1048576	2065.33
2097152	2066.11
4194304	1979.25
8388608	1097.24
16777216	1094.27
33554432	1097.99
67108864	1115.96
