0	37.569992122999998685
1	37.569625983000001668
2	18.827350434999999607
3	12.531884939999999418
4	9.3987176750000003267
5	7.5211768519999999683
6	6.2653180480000001396
7	5.3744425739999996949
8	4.7017381110000000533
9	4.1790925709999999782
10	3.7612224539999998818
11	3.419408665999999819
