0	45.573149936999996612
1	45.517232919999997875
2	23.061606636000000492
3	15.652385798999999267
4	11.991412172000000425
5	9.4586085779999997669
6	8.2982440149999998624
7	7.2017457440000001156
8	6.525239308999999821
9	5.7699963969999998881
10	5.0128856080000003814
11	4.7903172309999995093
12	4.6101640990000003484
13	4.0713455569999998929
14	3.9286163200000001616
15	3.7965134140000000862
