0	45.641487457
1	45.537818756
2	22.785362337
3	15.78023792
4	11.759481137
5	9.342914793
6	7.913285356
7	6.844506735
8	6.153410972
9	5.602421751
10	5.265607268
11	4.840483617
12	4.658366643
13	4.347712657
14	4.164271704
15	3.988986498
