0	57.936415643
1	57.96051168
2	29.388804619
3	19.373843466
4	14.754118491
5	22.467564114
6	9.836990461999999
7	8.348697853999999
8	7.385439511
9	6.493964425
10	22.467380192
11	5.381716304
12	4.956952712
13	4.520060291
14	4.235723296
15	7.513178639
