0	57.980154682
1	57.994665104
2	29.066948652
3	40.715616784
4	31.059569689
5	23.002213099
6	21.138251614
7	18.407706341
8	15.27955952
9	14.20394555
10	12.684342741
11	11.450484418
12	10.794223472
13	9.653547036999999
14	8.971658754
15	8.466485995999999
