0	57.873610713
1	57.908907321
2	28.93567238
3	19.294963373
4	14.480263048
5	11.587997955
6	9.662508332
7	8.279930603
8	7.251527366
9	6.448889021
10	5.806654099
11	5.278784593
12	4.842967935
13	4.472856577
14	4.154973863
15	3.884228083
